sensor_index,name,latitude,longitude,pm2.5
86517,Fiori Lane Farm,38.394646,-122.92404,0.3
86523,CHC Palo Alto,37.440105,-122.178505,0.0
86543,Ranch South Outside,33.008205,-117.19038,4.7
86559,"Lower Peck Park, San Pedro, CA",33.75025,-118.29792,5.8
86705,AzaliaHills,40.92219,-124.07293,3.5
86761,B9 North AHU-5012,37.65753,-122.38206,1.7
86879,Crestbrool,33.918186,-117.33302,10.3
86885,Alpine View Estates,39.090073,-119.81701,0.7
86909,University City - Radcliffe and Dennison,32.8574,-117.20899,0.6
86911,1331,37.82039,-122.12082,2.3
86915,Vendola marsh,38.01441,-122.517395,0.0
86929,toxic filth from fireplace 40yd NNW at 4306 V‪iento Wy,39.486267,-119.75241,0.9
86939,Shaver Lake Point,37.13903,-119.30385,4.1
86947,500 E Edith,37.38126,-122.10196,0.1
86957,Marit-out Gene,38.469227,-122.64945,0.0
86965,Homez,37.891,-122.030464,1.4
86997,McLarren,37.66917,-121.72926,0.5
86999,Harriman,33.86671,-118.37983,0.0
87005,Gualala Point Regional Park,38.755142,-123.51679,1.7
87085,6039 Allen Avenue,37.238583,-121.8586,2.9
87089,"Silver Hills, Point Reyes Station",38.060364,-122.81967,0.4
87115,MORA'S PLACE,37.36958,-122.16572,0.1
87127,Olive Hill Barn,33.32479,-117.24321,2.9
87129,Voets front porch,33.970142,-118.37188,8.2
87149,Chanate Outside,38.472275,-122.69035,0.0
87167,4080,39.504173,-119.86183,0.9
87181,Granada Hills,34.304108,-118.51413,12.2
87185,Sunnyarts-2,37.353523,-122.02188,0.4
87219,Scripps ranch,32.90204,-117.07056,7.4
87251,Logan Park Air,36.816055,-119.8501,2.0
87253,GBUAPCD_BPT_EMO,37.362198,-118.41786,0.7
87275,Saramead 2,37.882507,-122.0724,0.5
87277,Oak Home,37.677666,-121.7433,0.9
87279,Walden Woods,38.77319,-121.14657,1.7
87297,Arlington and Tulare,37.943707,-122.31475,0.0
87315,BerkeleyRoseVilla,34.141266,-118.109955,9.5
87319,CHARA W1,34.22633,-118.05901,16.4
87323,Glenwood,34.17098,-118.28316,11.7
87337,Hammond,37.895653,-122.12902,0.9
87343,S Land Park,38.526802,-121.51082,1.9
87355,"Encino, Luverne Pl",34.14827,-118.5075,12.1
87363,Poipu-PurpleAir,33.440403,-117.612526,5.5
87373,El Toro Way,37.99448,-122.29933,0.3
87395,Coastal Canyon,33.60358,-117.81286,4.1
87401,West_Floresta_Way,37.401638,-122.19773,0.1
87423,Lagunitas,38.01463,-122.69626,0.0
87429,Duncan's PurpleAir,38.46513,-121.38427,1.7
87433,Gatetree Circle,37.670525,-121.87814,1.6
87435,Worker2,38.273083,-122.67423,0.0
87437,Via Sobrante,38.111492,-122.87941,2.8
87445,Casa Tequila,33.577766,-117.70661,5.5
87449,Crossings West,37.95191,-121.99167,1.0
87453,Hillsborough 100,37.544884,-122.362076,0.0
87477,Discovery,33.918865,-118.32888,6.9
87505,Bayside Commons,37.89692,-122.30744,1.2
87513,La Honda,37.31651,-122.27314,0.2
87515,Graphite Ct,38.40839,-121.33671,1.7
87535,Air_Quality,37.23775,-121.954155,0.8
87541,vineyard,38.471684,-122.85692,1.1
87543,Bear Ridge Outside,37.91493,-122.19373,0.8
87551,Volcano Trail,38.461086,-120.56692,1.5
87567,Purple Air,34.030655,-118.505875,7.3
87571,Club Glenborough,37.381954,-122.0644,0.9
87573,LHPUSD - Butano Cut Off,37.205116,-122.33343,1.7
87575,Upper American River Dr.,38.01049,-120.26756,1.5
87593,Skylion,38.00665,-122.55539,0.1
87601,Islay Hill,35.245617,-120.62709,4.5
87607,North Upper Truckee,38.86267,-120.03924,1.4
87623,Wells,34.29675,-119.15391,11.1
87627,Lower Van Tassel,37.909,-122.18906,1.0
87647,HesH,37.984943,-122.301674,0.5
87649,Murphy Springs,37.140324,-121.66933,1.9
87653,Amity Ranch,36.552326,-121.11999,0.0
87663,Vosti House,38.539585,-122.46955,0.0
87673,Shop OneStopWineShop.com!,38.52495,-121.57986,1.6
87709,GlenOaks,39.02026,-122.70336,0.2
87711,Patio,37.999996,-122.29141,1.1
87715,Scripps Ranch,32.905045,-117.10026,5.9
87799,Outside Chadima,37.95465,-122.07917,0.4
87829,Reno Prom,39.48886,-119.87494,1.0
87965,Borrego Springs,33.24017,-116.38869,1.5
88083,AQMD_NASA_35,35.19044,-118.61102,0.7
88551,Charles Ave,37.653736,-122.0757,0.6
88895,Wilshire Blvd - Westholme Ave,34.061493,-118.434616,13.7
88905,Descanso Air,39.709248,-119.69618,1.0
88911,K2SO,41.283752,-122.29432,0.5
88913,Vallejo People’s Garden,38.096478,-122.27409,0.7
88931,FoxieLoxie,38.850395,-122.7376,0.2
89167,Trouble Maker,38.79874,-120.8819,25.0
89175,Pill Hill,38.0121,-122.13699,0.4
89521,"Brookside, Olivenhain",33.05253,-117.21576,8.2
89547,MDAQMD-OH-OakView,34.378986,-117.41113,5.7
89563,300 Block Redwood Rd,37.975067,-122.57908,0.2
89629,Sassafras Trl,39.51451,-119.94617,0.0
89643,MDAQMD-PVUSD-PVH_2,33.62101,-114.60628,0.6
89773,Kite Hill,37.90177,-122.138794,0.6
89777,End of Squirehill,37.30256,-122.04345,1.0
89783,Barking Dog,38.808575,-120.91947,0.3
89837,Purple People Eater,39.223087,-123.75085,0.6
89847,SB Western Suburbs,34.421173,-119.717445,8.3
89855,SK Patio,37.791164,-122.43373,2.0
89859,Harvest market,39.307632,-123.7978,0.9
89863,Jenny D,37.70413,-122.09659,1.9
89977,ParrotHead_Air,37.555286,-122.332794,0.1
89989,Diviso,37.875835,-122.451675,0.0
90007,Peace Lily Outside,38.745335,-121.374344,2.0
90009,Piano,38.45117,-122.67243,0.7
90039,Irvine,33.684814,-117.72861,7.3
90063,RZ,38.82169,-121.24964,3.0
90065,Scribe Winery - Knoll,38.274887,-122.412865,2.1
90095,Whipple Avenue RC,37.486595,-122.24528,0.2
90109,Aura Way,37.356068,-122.08851,3.3
90127,Glen View,37.88327,-122.060936,1.1
90133,Spring Pl,33.921364,-116.90639,5.4
90159,Piedmont &amp; Calaveras,37.43743,-121.87063,0.0
90193,PurpleAir Sensor 4,34.201866,-118.16768,16.9
90205,Mitchell Canyon,37.920925,-121.94142,1.0
90215,Rollingwood Elementary,37.62775,-122.44534,2.4
90219,Rivia House,38.68725,-120.99306,1.5
90221,Benicia Hall,38.55861,-121.42013,1.2
90225,ESL,34.01469,-118.471275,7.9
90253,SCSB_42,33.76559,-118.08779,9.2
90267,Cambria,35.556393,-121.084595,18.1
90291,NEON D17 SJER,37.108467,-119.73276,1.4
90301,TFE - Hoffman Lane,38.382996,-122.35295,0.0
90331,Winter Orchard Ln,38.47992,-122.88459,0.0
90393,Oak Ridge,37.46964,-122.24967,0.3
90401,Clover Hill Ct.,38.023327,-122.549995,0.1
90417,SCSLP_02_font,34.099674,-117.49183,10.1
90427,Church Outside,37.386623,-122.07847,0.4
90435,SMC_FF42,34.015827,-118.47121,7.3
90443,Bohnen Road,37.070023,-121.95988,2.4
90467,Pleasanton,37.684555,-121.9107,1.6
90533,Ridge Ave Vallejo,38.08256,-122.2183,0.2
90563,Farrell Vallejo,38.09767,-122.23848,3.7
90587,Dahlberg,37.115105,-121.68435,2.6
90609,River Oaks Ln,34.11574,-117.17226,9.6
90703,Whittell High School,39.013657,-119.942696,1.0
90715,6D,35.417187,-119.05298,0.3
90717,William st park at creek,37.336395,-121.86889,1.5
90751,East Oakdale,37.782364,-120.777084,2.2
90759,Santa Margarita,37.978134,-122.546295,0.0
90787,Kuck Lane,38.25785,-122.712326,0.5
90803,Renovo,32.828896,-117.07802,6.2
90813,"North Shore Drive, Hidden Valley Lake, CA 95467",38.80917,-122.55967,0.4
90843,East Richmond Heights,37.944027,-122.31438,2.0
90863,Glen Ellen Cottage,38.366695,-122.53021,0.2
90889,Montclaire Ct. NE,37.347023,-122.08375,0.0
90897,2364 Warren Road,37.89148,-122.07397,1.6
90925,Menlo Park,37.44597,-122.18805,0.0
90953,Parkway II,38.678864,-121.1189,0.7
90997,CCAEJ_San_Bernardino_#1,34.139313,-117.25532,13.6
91021,Dawn Way,36.979942,-121.57202,2.6
91075,PA-443,37.41727,-122.199036,0.4
91079,Mt Diablo Summit,37.881706,-121.91464,0.0
91081,PurpleAir Sensor 10,34.200516,-118.17351,16.6
91135,AYUNTAMIENTO DE MEXICALI - FRACCIONAMIENTO HIPICO,32.669296,-115.427505,24.5
91187,SC_UPLD,34.10473,-117.69843,12.4
91193,AYUNTAMIENTO DE MEXICALI - PLAZA EL CABALLITO,32.650665,-115.47141,5.5
91237,BioMarin 300,38.072083,-122.53434,0.0
91287,Tall Grass Ct,38.30526,-122.347595,0.9
91297,AYUNTAMIENTO DE MEXICALI - ESTACION DE BOMBEROS ROBLEDO,32.587654,-115.40042,2.4
91319,Near Roy Cloud,37.46149,-122.25693,0.1
91321,AYUNTAMIENTO DE MEXICALI - MISION DEL ANGEL,32.577927,-115.43802,32.7
91331,Driveway,37.633526,-122.48195,3.2
91335,Mount Everest Blvd,32.809074,-117.18591,5.4
91397,Hayward City Hall,37.67094,-122.085625,1.2
91403,Outside - Casa Olinda,37.957813,-122.27409,0.6
91451,AYUNTAMIENTO DE MEXICALI - CETIS 18,32.622322,-115.52254,3.0
91477,SCGMP_03,34.028923,-117.81373,12.5
91485,BioMarin 46,38.072277,-122.534325,0.3
91495,SCSLP_02_font,34.099747,-117.49172,11.0
91511,P13 Air,33.765705,-118.40046,5.5
91555,Mission Park HOA - Santa Clara,37.399067,-121.96411,0.7
91567,AYUNTAMIENTO DE MEXICALI - CDHI CENTENARIO,32.59622,-115.36306,2.3
91589,Sunbelt Vineyard,35.734783,-120.66601,0.0
91615,Greenbrae,37.95035,-122.52877,0.8
91617,Parkside Intermediate School,37.621143,-122.42189,0.0
91643,"219 S. D St. Madera, CA. 93638",36.9612,-120.05673,1.2
91653,Sheep Ranch,38.208424,-120.46257,0.1
91693,Tschannen Science Complex,38.56062,-121.420876,1.6
91695,Elizabeth Delgado,34.099834,-117.32184,9.8
91741,Sereno del Mar,38.382317,-123.07146,1.8
91743,Northeast Nevada City,39.295673,-120.986046,2.5
91749,Miller Time,37.893337,-122.25963,0.0
91755,"Faraday Fields, Inyokern",35.64684,-117.81193,4.3
91805,Brisbane Community Pool,37.68528,-122.4057,1.3
91813,Backyard,37.34428,-121.99878,1.0
91821,Amber Swartz Park,37.984257,-122.27174,0.3
91825,Oak Valley,37.3298,-122.07911,0.0
91843,Greenbriar,39.031708,-121.0683,1.5
91851,Woodview Circle,37.76702,-121.95123,0.8
91869,PurpleAir Sensor 15,34.19983,-118.16944,18.6
91897,SCSLP_02_font,34.099712,-117.49177,9.7
91911,Ukiah,39.119774,-123.20554,0.1
91915,Casa Cielo,33.04325,-117.13577,7.3
91917,Belmont Cyn Rd,37.513676,-122.30964,0.6
91921,Upper Hidden Valley,38.48076,-122.70268,0.0
91935,Puppy,38.45294,-122.67323,0.1
91967,Movie Colony,33.83218,-116.53689,5.3
91969,Fletcher Avenue,34.099785,-118.14243,19.3
91971,PageStreet,37.87602,-122.30094,1.1
91979,1271 Canyon Road,38.69973,-122.935844,0.0
91991,Tilden Ln,39.755367,-121.78869,1.3
91995,EID diesel,38.73358,-121.092476,2.5
92011,Serena Way,37.325405,-121.97362,0.6
92015,856 Chesterton,37.464714,-122.24833,0.0
92017,P_Air_M001,38.511448,-121.54559,2.4
92019,Sonoma Mountain ROR,38.34584,-122.60099,0.1
92085,Underfoot Farms,37.69964,-121.446976,0.1
92097,Bay St.,37.766262,-122.26458,1.4
92105,MES,34.109123,-118.14694,12.0
92145,Hummingbird Haven,37.326138,-120.483925,1.0
92147,Castanya OUTSIDE,37.397377,-122.19468,0.1
92183,OB-SF,37.748394,-122.502174,3.0
92195,RSM_02,33.653065,-117.5799,7.6
92211,SCSLP_03_font,34.099693,-117.4917,10.3
92213,Pope Valley,38.615288,-122.43399,0.0
92225,Aptos Hills,36.94754,-121.83052,1.6
92235,SCSLP_05_font,34.09962,-117.492004,11.3
92323,Sagehen,39.431705,-120.2398,0.5
92499,BAM PA,37.81657,-122.213905,1.5
92527,INAH_AMS_01,33.72547,-116.206535,3.6
92533,CMPT AMS (1),33.901356,-118.20487,9.6
92545,"Santa Barbara, Irvine",33.68621,-117.80939,8.1
92605,SCGMP_01,33.973957,-117.31509,10.3
92617,Plantains,38.56163,-121.43347,1.8
92767,RAV,34.52032,-117.22391,3.1
93171,Hoge,39.571392,-119.8378,0.7
93177,Cedar/Harker,37.446503,-122.14237,0.1
93191,City of Berkeley City Hall,37.8696,-122.27105,9.8
93203,Truxton,33.961735,-118.39327,6.8
93241,shawmut,37.868668,-120.42097,0.4
93277,El Paraiso Ct,37.85035,-122.12609,1.2
93435,SCAQA_04,33.30278,-115.94624,1.8
93473,Eureka Ave. x Kearney St.,37.905975,-122.30385,0.9
93503,Guadalupe St,38.892193,-119.97579,1.2
93515,NEON D17 TEAK,37.00583,-119.006,0.0
93521,Marc's weather station,36.596676,-121.909584,1.8
93535,Lucas Valley,38.028175,-122.564926,0.1
93539,North Orchard,38.373436,-122.00271,1.7
93565,Holly Oaks Ranch,32.997906,-116.89686,5.8
93657,CRC,39.81831,-120.47791,0.8
93699,McNears Beach Park,37.99215,-122.45279,0.0
93813,Paradise Park,37.893883,-122.45652,0.9
93831,Begen Avenue,37.371994,-122.08588,0.0
93839,San Pasqual Elementary,32.751656,-114.59826,0.0
93881,Stafford Lake Park,38.11445,-122.65405,5.7
93883,McInnis Park,38.020576,-122.52486,1.4
93921,Timberview,37.27087,-119.584854,2.8
93997,Gateway Mountain Center Camp Base,39.31908,-120.32975,0.5
94001,"545 Orizaba Ave, San Francisco CA 94132",37.71888,-122.46277,1.6
94007,Woodside Glen,37.928406,-121.716194,0.1
94061,Pinewood Upper Campus,37.38775,-122.14273,0.0
94071,Nevada City (East),39.267467,-121.01115,2.3
94119,Eldridge Ct,37.9004,-122.284,1.5
94185,SugarLoaf,40.65413,-121.46317,0.1
94215,Birkdale,38.115185,-122.19643,0.4
94287,Oaks,35.586754,-118.4738,0.8
94381,Atascadero West Hills,35.50991,-120.674904,2.2
94397,Edgeware Triangle,34.067867,-118.254196,7.4
94417,Las Colinas,37.00919,-121.80666,1.7
94445,Williams Dr,37.856716,-122.122086,2.4
94553,Open Field Farm,38.215252,-122.71312,0.0
94609,Oak Glen Drive,39.420666,-119.78171,0.4
94621,Highland,38.21969,-122.63536,0.0
94631,Summer Lake,37.985893,-121.629,0.5
94633,Rebecca,37.11494,-122.102905,0.0
94951,Near Putah Creek Park,38.542732,-121.70845,2.8
94967,SHASTAAQMD_SC14_FootballField,40.568077,-122.23313,0.8
95003,TFE - Main Street,38.498657,-122.44823,0.0
95013,NoPlaceInParticulate,38.657997,-121.08877,0.2
95015,TFE- Terra D’Oro,38.508125,-120.80165,0.6
95051,213 Attica Drive,33.757412,-118.12206,2.0
95055,SMC ECLS,34.010616,-118.488754,7.0
95139,TFE - Trinchero Napa Valley,38.528553,-122.49664,0.2
95147,Malibu Campus,34.03698,-118.68973,8.2
95177,Stover Rd / Redwood Valley,41.043026,-123.87439,0.0
95179,Mike's Backyard,37.344227,-122.02246,0.6
95313,Gunsalus Vineyard,38.433334,-122.89763,0.0
95367,1230 S Mayflower (Outside),34.13815,-118.00926,14.7
95401,BVR Peaks,38.27097,-120.91307,1.4
95505,Paseo Del Rio - EXT,37.869446,-122.130196,0.9
95525,Belford Way - San Mateo,37.565,-122.33019,9.2
95537,Lathrop,37.79795,-121.31748,0.1
95711,SAFE-Orleans-KDNR-Outdoor,41.305473,-123.52773,0.5
95835,DV Industrial Area,41.987003,-116.12402,0.1
95981,EDH Hogarth Way,38.686485,-121.04035,2.6
96021,Shasta Retreat,41.230316,-122.279015,0.7
96053,The Farmhouse,37.081974,-121.580795,1.4
96061,Foxtail Ct Research Center,40.56826,-122.34443,1.8
96075,Coyote Creek Field Station,37.438133,-121.92841,1.7
96087,Murphys Downtown,38.138493,-120.46446,2.0
96163,Point Dume Malibu,34.00696,-118.80738,0.3
96173,The Kat,37.76494,-122.16064,1.3
96187,Corte de la Cañada,37.96421,-122.13666,1.6
96193,MDAQMD-Hinkley_FD,34.928787,-117.19822,0.0
96203,CARB_S_GBUAPCD_PalisadeHS,37.15169,-118.32748,0.0
96209,Ridgeway,38.757187,-120.58382,1.7
96235,Lancaster Estate,38.625668,-122.77402,0.0
96241,East Garrison,36.65262,-121.73911,1.0
96309,Back Yard,37.80689,-122.21374,1.8
96359,"Glendale, CA",34.154655,-118.22333,11.9
96411,SHASTAAqmd_SC3_DunsmuirWasteWater,41.183064,-122.28159,0.2
96521,Ring Mountain,37.91387,-122.485,0.0
96599,Foley Estates,34.647697,-120.303314,0.0
96611,Dudley House,34.162804,-118.10349,16.6
96615,Chalk Hill Winery,38.568176,-122.7709,0.6
96619,Prevail,38.71155,-122.85679,0.2
96633,Chalone Vineyard,36.470284,-121.229744,0.6
96643,Kennedy Ct.,38.799755,-121.242546,0.2
96669,North40,39.8496,-121.92277,1.4
96677,Old Town,34.40571,-119.53287,2.7
96721,City of Berkeley South Berkeley Senior Center,37.854275,-122.27282,0.1
96737,Butterwood,38.661106,-121.20331,0.5
96767,City of Berkeley Fire Station 7,37.89099,-122.25146,1.8
96771,Marion,33.888,-117.9199,7.6
96811,Coalinga - Mesa Way,36.155746,-120.34577,0.4
96829,BDUESD,37.062332,-122.14793,0.0
96837,Tacuba St. outdoor,34.110126,-118.21719,10.7
96887,RCCRA,40.07114,-120.67413,1.0
96891,MDAQMD-HUSD-OAK_HILLS_HS2,34.38841,-117.38256,3.2
96893,12 Ave. San Mateo,37.55773,-122.315765,0.0
96903,Northridge,34.22511,-118.509384,9.5
96923,ShastaAQMD_SC2_ShastaHS,40.58822,-122.409485,0.2
96927,OakBert Farm,38.368904,-122.537476,0.2
96935,Via canada outside,33.752266,-118.32161,5.7
96941,SHASTAAQMD_SC15 Shingletown,40.524513,-121.80153,0.7
96949,Querencia,38.638905,-121.26872,2.4
96959,Cloverdale Library - Outside,38.808662,-123.0202,0.0
97045,Foley Johnson winery,38.44998,-122.4143,0.0
97097,Sunnyarts-3,37.354267,-122.02045,0.3
97109,Crystal Aire Ct. &amp; Farnham Ln.,33.590275,-117.21733,5.7
97121,Oak Creek,37.952713,-122.27737,1.1
97157,Retreat Ln,38.73265,-120.57369,1.1
97265,Post Ranch Sierra Mar South,36.22973,-121.77173,3.1
97271,ABMR,37.477615,-122.23219,0.1
97277,Briones Road,37.964108,-122.1292,0.0
97339,MDAQMD-AV-LOOKOUT,34.53441,-117.27745,5.1
97599,"Ladera Oaks Swim, Tennis and Fitness Club",37.398216,-122.192024,1.3
97615,Molimo Manor,37.736603,-122.45108,1.0
97645,Concerned Citizen - Burocrata,32.653164,-115.454666,9.9
97673,Iowa Dr.,37.551636,-122.33568,0.0
97683,University and Middlebury,37.37995,-122.122215,0.0
97693,Collingwood Hill,37.75615,-122.43612,0.3
97709,Smokey Bees,38.586494,-121.484566,0.0
97711,Paramount-Site 1-Vermont  Ave,33.882664,-118.16319,44.0
97723,SBCAPCD_43,34.660255,-120.45113,3.5
97765,SBCAPCD_38,34.969944,-120.566895,3.3
97825,VistazoE,37.8764,-122.45123,0.2
97857,Plum,37.356606,-122.04636,0.0
97901,Clarendon heights,37.757694,-122.45107,1.8
97921,SBCAPCD-CAPCOA-14,34.950966,-120.43054,3.5
97945,SBCAPCD_33,34.59427,-120.142044,1.5
97951,SBCAPCD_Info_31,34.665356,-120.11096,3.7
97965,MDAQMD-VV2,34.51112,-117.32516,1.5
97981,MDAQMD-TRO2,35.77444,-117.37233,1.3
97983,MDAQMD_AVUSD_DK,34.52813,-117.26658,0.2
98011,MDAQMD-HUSD-HHS,34.43124,-117.34846,2.0
98061,Paseo Cerro,37.286053,-121.99693,0.6
98071,8 Mile Road (w/VOC),38.743412,-120.65515,0.6
98089,Celesta Ct.,38.360626,-122.883995,0.0
98091,N Valley Rd,40.14728,-120.889755,0.3
98099,Maxwelton,37.83043,-122.22658,1.6
98147,Penstock House,39.21337,-121.07762,0.0
98167,Skyline Goat Trail,37.179832,-122.02993,0.1
98181,Sonoma-SE,38.283707,-122.4455,0.4
98187,HeyWay,37.37064,-122.07236,0.1
98195,Pc35,38.55418,-121.71699,1.5
98199,BaseCamp,39.147068,-120.20991,0.5
98209,Weather_Rock,36.779118,-121.72451,1.8
98223,Camp Augusta,39.301697,-121.03009,0.4
98243,Dogwood Mountain 1,37.0808,-119.33698,3.7
98379,RMM,38.81637,-120.84521,1.1
98557,Canal and Helman,38.915604,-119.68817,0.0
98641,Ketch Park,37.55097,-122.25811,0.0
98705,38558 rd 128,36.48861,-119.28569,0.9
98783,SNARL,37.61392,-118.83215,1.1
98865,Brookwood Avenue n/o Olinder Park,37.337883,-121.869286,0.8
98879,Ponderosa,36.283974,-115.23501,9.6
98895,Valentine Reserve,37.62977,-118.9954,0.1
99345,PB Wicks St and Van Nuys,34.229027,-118.4006,10.9
99657,Oxford Way,36.954292,-122.038315,0.0
99689,Keystone &amp; Putnam,39.541294,-119.83784,1.3
100025,Parsley-Kerr,34.170567,-118.11396,13.8
100111,Rose Bowl Aquatics Center,34.151573,-118.16436,1.7
100119,Saratoga Hills,37.238766,-122.04426,1.0
100175,1514 Lupine,38.62998,-122.86875,0.1
100423,Cupertino-Los Altos Hills,37.321228,-122.0671,0.2
100591,CARB office (outside),33.97296,-117.34202,11.8
100735,City Hall Complex,38.5822,-121.49362,0.0
100797,Truckee Fire Station 95,39.361916,-120.09888,0.4
100805,Circle Rd,37.990925,-122.544304,0.1
100813,Animal Care Admin Building,38.57033,-121.51071,3.6
100879,223 Outside,37.925426,-122.53545,0.0
100935,Pacheco,37.991604,-122.07595,0.2
100939,Randall Elementary School,37.42961,-121.88157,0.2
100951,OrangeAir,37.43673,-122.20233,0.1
100977,Almond Vallejo,38.135925,-122.25041,5.0
100983,Benicia Brandon,38.06101,-122.14959,0.4
101035,Judah Road,39.28363,-120.693535,2.6
101073,Vallemar,37.609337,-122.479095,1.5
101081,Pomona Historic Lincoln Park,34.06933,-117.74944,9.3
101083,Fig Island,37.363346,-122.05677,0.9
101213,MesaOaksCircle,38.448177,-122.61428,0.1
101215,Good Life garden,33.037777,-117.22889,3.4
101221,"921 Cottrell Way, Stanford, CA",37.40927,-122.15807,0.0
101225,Pine Creek,39.8918,-121.8843,2.7
101247,Fargoville-outside-deux,37.501984,-122.27247,0.1
101299,Stanford Acres,37.41659,-122.18927,0.0
101321,Anson,37.913494,-122.2885,0.8
101345,Victoria,37.723145,-122.46467,2.0
101439,Zanker Elementary School,37.408165,-121.906044,0.2
101443,Curtner Elementary School,37.440998,-121.91366,0.4
101453,Burnett Elementary School,37.44274,-121.88104,0.0
101479,Home,37.40486,-122.06546,0.1
101493,Clinton &amp; Yale,37.94325,-122.31697,1.4
101503,Outside,37.668407,-121.71683,0.2
101513,Badger's Drift,39.365852,-120.157135,4.1
101515,Wisconsin-Norton,37.798256,-122.19718,2.0
101521,Mitchell Park - by Nexla,37.423603,-122.116264,0.2
101607,Greenwood,37.966568,-122.54054,0.0
101635,Bridle Circle,33.86627,-117.79021,0.0
101645,Comptche Spring Ranch,39.29127,-123.57702,0.0
101691,LAH RV Outside,37.379234,-122.13678,0.2
101740,Skipper Ct,39.232204,-121.2104,31.1
101752,Shadow Ridge,39.67448,-119.69555,0.5
101768,W Blithedale at Trailhead,37.91942,-122.55397,0.1
101774,Anthony Spangler Elementary School,37.43108,-121.91314,0.3
101776,Sinnott Elementary School,37.42272,-121.87069,0.0
101806,Monson Vineyards,38.708626,-122.83758,0.0
101838,East San Jose Foothills,37.349255,-121.7786,0.0
101978,Fort Ross Road,38.53907,-123.117134,0.0
102032,Pasadena - Lincoln &amp; Washington,34.170277,-118.1603,15.3
102068,Lower Christmas Tree Hill,37.924152,-122.531815,0.0
102134,Guinness,37.352795,-121.87462,1.2
102154,DUB Home,37.285526,-121.97034,0.4
102170,Minions Home,38.73005,-121.216,1.3
102172,Bronson,37.25463,-121.92873,0.4
102180,"Redlands, Ca",34.048347,-117.1459,8.8
102490,SK,34.157776,-118.576744,0.0
102518,Air4all,37.961445,-122.087036,0.0
102528,Sage Sparrow,38.33434,-121.93434,1.2
102596,Olive Springs Near Quarry,37.058266,-121.92316,1.1
102630,Ware Road,37.44349,-122.32831,0.4
